0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/listar HTTP/1.1" 200 16405
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/img/a0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/bower_components/jquery.easy-pie-chart/dist/jquery.easypiechart.fill.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:52 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:01:55 -0300] "GET /callsystem/cadastrarRamal/1 HTTP/1.1" 200 12577
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/cadastrarRamal/1 HTTP/1.1" 200 12577
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/img/a0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:18 -0300] "GET /callsystem/resources/bower_components/jquery.easy-pie-chart/dist/jquery.easypiechart.fill.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/listar HTTP/1.1" 200 16454
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/img/a0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:20 -0300] "GET /callsystem/resources/bower_components/jquery.easy-pie-chart/dist/jquery.easypiechart.fill.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:21 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:21 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:21 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:21 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/listar HTTP/1.1" 200 16454
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/img/a0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/bower_components/jquery.easy-pie-chart/dist/jquery.easypiechart.fill.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:23 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:26 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:31 -0300] "GET /callsystem/listar HTTP/1.1" 200 16454
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:31 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 200 57480
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:31 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:31 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:31 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 200 11572
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:31 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:31 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 200 84355
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:31 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:31 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:02:31 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 200 426
